,Unnamed: 0,First_Name,Last_Name,player_id,Position,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Team,Home_Away,win,Team_points,Min_played,Crowd,Stadium_Cap,game_id,game_date,Player
15212,15212,Layshia,Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,G,2,66.7,0.0,0.0,0,3,2,0,3,0,0,3,Dream,0,0,70,25:08:00,11222,18055,c977e053-03ff-445f-b796-71c28cab9c53,2017-09-03T20:00:00+00:00,Layshia Clarendon
15218,15218,Brittney,Sykes,06e3bb10-73ab-4d8e-8ad4-6850ea710b30,G,33,63.6,71.429,40.0,2,5,1,1,3,0,0,1,Dream,0,0,70,33:29:00,11222,18055,c977e053-03ff-445f-b796-71c28cab9c53,2017-09-03T20:00:00+00:00,Brittney Sykes
15219,15219,Damiris,Dantas,e040354c-4d44-405c-a7ac-d4d2cf9062e8,F,3,0.0,0.0,25.0,0,2,1,0,2,0,0,2,Dream,0,0,70,8:04,11222,18055,c977e053-03ff-445f-b796-71c28cab9c53,2017-09-03T20:00:00+00:00,Damiris Dantas
15228,15228,Natasha,Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,F,6,100.0,66.667,0.0,0,3,1,2,4,0,0,1,Lynx,1,1,86,12:15,10321,18568,e58d0077-5be5-454c-9ac4-2b54896bdab7,2017-09-03T20:00:00+00:00,Natasha Howard
15236,15236,Tianna,Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,F,6,0.0,50.0,0.0,0,7,1,2,3,0,0,2,Mystics,0,0,72,26:17:00,10321,18568,e58d0077-5be5-454c-9ac4-2b54896bdab7,2017-09-03T20:00:00+00:00,Tianna Hawkins
15242,15242,Emma,Meesseman,7ae3b3fc-2bf3-4600-abd6-c5511f140246,C,7,100.0,20.0,0.0,2,4,1,0,4,0,0,2,Mystics,0,0,72,20:32,10321,18568,e58d0077-5be5-454c-9ac4-2b54896bdab7,2017-09-03T20:00:00+00:00,Emma Meesseman
15250,15250,Courtney,Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,G,15,100.0,50.0,100.0,8,3,1,1,1,0,0,5,Sky,1,0,80,33:49:00,7199,17500,1b6b3c08-09e8-4634-a0ac-7c2afdfb3902,2017-09-03T22:00:00+00:00,Courtney Vandersloot
15255,15255,Cheyenne,Parker,4a97e708-71e5-4d58-b1e8-883adf027925,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sky,1,0,80,0:00,7199,17500,1b6b3c08-09e8-4634-a0ac-7c2afdfb3902,2017-09-03T22:00:00+00:00,Cheyenne Parker
15258,15258,Allie,Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,G,16,100.0,57.143,25.0,2,2,0,1,2,0,0,2,Sky,1,0,80,30:03:00,7199,17500,1b6b3c08-09e8-4634-a0ac-7c2afdfb3902,2017-09-03T22:00:00+00:00,Allie Quigley
15260,15260,Kahleah,Copper,6434f048-1c61-4a79-a990-73f51f46245e,F-G,18,100.0,71.429,50.0,2,5,0,0,3,0,0,1,Sky,1,0,80,27:24:00,7199,17500,1b6b3c08-09e8-4634-a0ac-7c2afdfb3902,2017-09-03T22:00:00+00:00,Kahleah Copper
15265,15265,Alysha,Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Storm,0,1,85,0:00,7199,17500,1b6b3c08-09e8-4634-a0ac-7c2afdfb3902,2017-09-03T22:00:00+00:00,Alysha Clark
15266,15266,Jewell,Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,G,25,100.0,44.443999999999996,57.1,5,4,3,0,1,0,0,0,Storm,0,1,85,33:00:00,7199,17500,1b6b3c08-09e8-4634-a0ac-7c2afdfb3902,2017-09-03T22:00:00+00:00,Jewell Loyd
15268,15268,Breanna,Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,F,29,83.3,57.143,33.3,2,8,2,3,1,0,0,2,Storm,0,1,85,28:01:00,7199,17500,1b6b3c08-09e8-4634-a0ac-7c2afdfb3902,2017-09-03T22:00:00+00:00,Breanna Stewart
15273,15273,Leilani,Mitchell,7b8d55dd-2f12-46fb-9051-ade709b96dd5,G,10,100.0,50.0,50.0,5,3,1,0,3,0,0,1,Mercury,1,1,86,17:58,11210,18422,cc7b578e-0c80-41a4-848f-a6d82a8922ae,2018-05-19T02:00:00+00:00,Leilani Mitchell
15283,15283,Diana,Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,G,26,100.0,25.0,62.5,1,2,0,1,4,0,0,1,Mercury,1,1,86,32:59:00,11210,18422,cc7b578e-0c80-41a4-848f-a6d82a8922ae,2018-05-19T02:00:00+00:00,Diana Taurasi
15286,15286,Allisha,Gray,293b5925-fd31-4640-8ada-bf6451a2c488,G,7,50.0,50.0,0.0,2,2,0,0,2,0,0,0,Wings,0,0,78,30:21:00,11210,18422,cc7b578e-0c80-41a4-848f-a6d82a8922ae,2018-05-19T02:00:00+00:00,Allisha Gray
15288,15288,Skylar,Diggins-Smith,7c9b7ef1-edd2-4f69-a627-f321d662365d,G,18,100.0,50.0,0.0,9,6,2,1,3,0,0,3,Wings,0,0,78,36:52:00,11210,18422,cc7b578e-0c80-41a4-848f-a6d82a8922ae,2018-05-19T02:00:00+00:00,Skylar Diggins-Smith
15298,15298,Candice,Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,F,14,0.0,50.0,0.0,2,8,2,0,1,0,0,1,Fever,1,0,64,31:51:00,6565,18165,a1459464-f7e9-402e-a169-6c3705d110f8,2018-05-19T17:00:00+00:00,Candice Dupree
15301,15301,Tiffany,Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,G,11,100.0,25.0,100.0,0,2,1,2,3,0,0,0,Fever,1,0,64,29:51:00,6565,18165,a1459464-f7e9-402e-a169-6c3705d110f8,2018-05-19T17:00:00+00:00,Tiffany Mitchell
15302,15302,Kelsey,Mitchell,5219e39b-9341-4dfb-a43c-793723729162,G,5,0.0,33.3,20.0,1,0,0,1,1,0,0,2,Fever,1,0,64,13:33,6565,18165,a1459464-f7e9-402e-a169-6c3705d110f8,2018-05-19T17:00:00+00:00,Kelsey Mitchell
15310,15310,Allie,Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,G,19,0.0,71.4,60.0,5,3,0,0,0,0,0,1,Sky,0,1,82,27:41:00,6565,18165,a1459464-f7e9-402e-a169-6c3705d110f8,2018-05-19T17:00:00+00:00,Allie Quigley
15315,15315,Kahleah,Copper,6434f048-1c61-4a79-a990-73f51f46245e,F-G,8,50.0,33.3,50.0,1,4,2,1,1,0,0,1,Sky,0,1,82,12:19,6565,18165,a1459464-f7e9-402e-a169-6c3705d110f8,2018-05-19T17:00:00+00:00,Kahleah Copper
15316,15316,Cheyenne,Parker,4a97e708-71e5-4d58-b1e8-883adf027925,F,10,66.7,50.0,0.0,0,8,2,0,1,0,0,1,Sky,0,1,82,12:19,6565,18165,a1459464-f7e9-402e-a169-6c3705d110f8,2018-05-19T17:00:00+00:00,Cheyenne Parker
15322,15322,Tianna,Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,F,4,0.0,33.3,0.0,1,3,2,1,0,0,0,0,Mystics,1,1,82,15:54,7400,20356,383a3b51-abb2-48e8-8a74-4870e8adc73e,2018-05-20T17:00:00+00:00,Tianna Hawkins
15324,15324,Myisha,Hines-Allen,8302ef7b-466b-42f0-bdae-d87d8d56154a,F,6,0.0,60.0,0.0,0,2,0,2,2,0,0,1,Mystics,1,1,82,10:36,7400,20356,383a3b51-abb2-48e8-8a74-4870e8adc73e,2018-05-20T17:00:00+00:00,Myisha Hines-Allen
15329,15329,Ariel,Atkins,2861dedc-439b-4fbb-bc50-1873b498dc52,G,5,0.0,50.0,50.0,1,0,0,1,2,0,0,0,Mystics,1,1,82,12:13,7400,20356,383a3b51-abb2-48e8-8a74-4870e8adc73e,2018-05-20T17:00:00+00:00,Ariel Atkins
15337,15337,Tiffany,Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,G,0,0.0,0.0,0.0,2,0,0,0,2,0,0,2,Fever,0,0,75,19:57,7400,20356,383a3b51-abb2-48e8-8a74-4870e8adc73e,2018-05-20T17:00:00+00:00,Tiffany Mitchell
15338,15338,Kelsey,Mitchell,5219e39b-9341-4dfb-a43c-793723729162,G,16,60.0,28.6,75.0,2,1,0,2,1,0,0,2,Fever,0,0,75,25:34:00,7400,20356,383a3b51-abb2-48e8-8a74-4870e8adc73e,2018-05-20T17:00:00+00:00,Kelsey Mitchell
15342,15342,Candice,Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,F,13,100.0,60.0,0.0,0,10,1,0,4,0,0,2,Fever,0,0,75,31:24:00,7400,20356,383a3b51-abb2-48e8-8a74-4870e8adc73e,2018-05-20T17:00:00+00:00,Candice Dupree
15345,15345,Brionna,Jones,de11f82d-035c-45c2-873a-eb1fad4abc1b,C,4,100.0,0.0,0.0,0,0,0,0,3,0,0,0,Sun,1,1,101,6:49,6637,9323,cf28a841-e490-4f2f-9425-58d879dc8d44,2018-05-20T17:00:00+00:00,Brionna Jones
15348,15348,Courtney,Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,G,8,0.0,36.4,0.0,1,4,3,1,2,0,0,2,Sun,1,1,101,21:48,6637,9323,cf28a841-e490-4f2f-9425-58d879dc8d44,2018-05-20T17:00:00+00:00,Courtney Williams
15354,15354,Alyssa,Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,F,13,50.0,60.0,0.0,6,17,4,2,2,0,0,0,Sun,1,1,101,27:47:00,6637,9323,cf28a841-e490-4f2f-9425-58d879dc8d44,2018-05-20T17:00:00+00:00,Alyssa Thomas
15355,15355,Betnijah,Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,G-F,2,0.0,33.3,0.0,2,0,0,0,0,0,0,1,Sun,1,1,101,4:49,6637,9323,cf28a841-e490-4f2f-9425-58d879dc8d44,2018-05-20T17:00:00+00:00,Betnijah Laney
15356,15356,Jasmine,Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,G,12,0.0,42.9,40.0,6,2,0,1,1,0,0,3,Sun,1,1,101,25:08:00,6637,9323,cf28a841-e490-4f2f-9425-58d879dc8d44,2018-05-20T17:00:00+00:00,Jasmine Thomas
15364,15364,Dearica,Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,F,0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,Aces,0,0,65,4:42,6637,9323,cf28a841-e490-4f2f-9425-58d879dc8d44,2018-05-20T17:00:00+00:00,Dearica Hamby
15372,15372,Allisha,Gray,293b5925-fd31-4640-8ada-bf6451a2c488,G,5,100.0,50.0,0.0,2,3,1,1,3,0,0,1,Wings,1,1,101,19:00,5907,7000,69b52e03-1220-4bd6-b580-8d09d1175533,2018-05-20T19:00:00+00:00,Allisha Gray
15378,15378,Skylar,Diggins-Smith,7c9b7ef1-edd2-4f69-a627-f321d662365d,G,25,100.0,50.0,75.0,2,5,2,0,4,0,1,2,Wings,1,1,101,28:48:00,5907,7000,69b52e03-1220-4bd6-b580-8d09d1175533,2018-05-20T19:00:00+00:00,Skylar Diggins-Smith
15383,15383,Damiris,Dantas,e040354c-4d44-405c-a7ac-d4d2cf9062e8,F,0,0.0,0.0,0.0,1,3,2,0,1,0,0,1,Dream,0,0,78,14:54,5907,7000,69b52e03-1220-4bd6-b580-8d09d1175533,2018-05-20T19:00:00+00:00,Damiris Dantas
15384,15384,Monique,Billings,206872ae-560b-4199-94f4-a44106b0baff,F,0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,Dream,0,0,78,9:33,5907,7000,69b52e03-1220-4bd6-b580-8d09d1175533,2018-05-20T19:00:00+00:00,Monique Billings
15385,15385,Elizabeth,Williams,c8672dba-0deb-4cf1-8304-82365865edaa,C,3,25.0,10.0,0.0,3,6,4,2,5,0,0,1,Dream,0,0,78,25:02:00,5907,7000,69b52e03-1220-4bd6-b580-8d09d1175533,2018-05-20T19:00:00+00:00,Elizabeth Williams
15388,15388,Layshia,Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,G,6,0.0,100.0,0.0,2,3,2,0,1,0,0,2,Dream,0,0,78,17:26,5907,7000,69b52e03-1220-4bd6-b580-8d09d1175533,2018-05-20T19:00:00+00:00,Layshia Clarendon
15391,15391,Brittney,Sykes,06e3bb10-73ab-4d8e-8ad4-6850ea710b30,G,14,66.7,50.0,0.0,3,7,1,0,3,0,0,3,Dream,0,0,78,20:42,5907,7000,69b52e03-1220-4bd6-b580-8d09d1175533,2018-05-20T19:00:00+00:00,Brittney Sykes
15405,15405,Riquna,Williams,8bc4287f-be0e-4c1e-af74-37f0dd2be275,G,4,0.0,50.0,0.0,2,2,2,4,4,0,0,0,Sparks,0,1,77,17:21,13032,19356,ac829638-e116-4326-ac85-6eca096c5b32,2018-05-20T21:00:00+00:00,Riquna Williams
15409,15409,Chelsea,Gray,ca6b54e3-612d-4523-9582-b88e675f58de,G,18,100.0,58.3,0.0,8,2,0,6,3,0,0,2,Sparks,0,1,77,34:10:00,13032,19356,ac829638-e116-4326-ac85-6eca096c5b32,2018-05-20T21:00:00+00:00,Chelsea Gray
15410,15410,Nneka,Ogwumike,e49da6d1-dd65-44f9-9a5f-d60010d8c384,C,19,66.7,53.8,50.0,1,9,1,2,4,0,0,1,Sparks,0,1,77,37:30:00,13032,19356,ac829638-e116-4326-ac85-6eca096c5b32,2018-05-20T21:00:00+00:00,Nneka Ogwumike
15412,15412,Candace,Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sparks,0,1,77,0:00,13032,19356,ac829638-e116-4326-ac85-6eca096c5b32,2018-05-20T21:00:00+00:00,Candace Parker
15418,15418,Cheyenne,Parker,4a97e708-71e5-4d58-b1e8-883adf027925,F,4,0.0,28.6,0.0,2,8,1,1,2,0,0,0,Sky,1,1,80,21:26,7922,10387,a08f5826-7d09-4d57-8e8b-d2f85a1be2c8,2018-05-20T23:00:00+00:00,Cheyenne Parker
15423,15423,Kahleah,Copper,6434f048-1c61-4a79-a990-73f51f46245e,F-G,6,100.0,66.7,0.0,0,4,1,0,1,0,0,1,Sky,1,1,80,17:23,7922,10387,a08f5826-7d09-4d57-8e8b-d2f85a1be2c8,2018-05-20T23:00:00+00:00,Kahleah Copper
15425,15425,Allie,Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,G,22,85.7,55.6,50.0,1,3,0,0,1,0,0,3,Sky,1,1,80,26:40:00,7922,10387,a08f5826-7d09-4d57-8e8b-d2f85a1be2c8,2018-05-20T23:00:00+00:00,Allie Quigley
15436,15436,Amanda,Zahui B,075888e0-4efc-4d52-8ea0-1943a87e8bfb,C,15,66.7,55.6,100.0,1,7,3,2,0,0,0,2,Liberty,0,0,76,22:04,7922,10387,a08f5826-7d09-4d57-8e8b-d2f85a1be2c8,2018-05-20T23:00:00+00:00,Amanda Zahui B
15439,15439,Kia,Nurse,c0d2573a-fc13-405d-bb9e-cc37552806ed,G,17,100.0,75.0,33.3,3,2,1,2,1,0,0,1,Liberty,0,0,76,28:43:00,7922,10387,a08f5826-7d09-4d57-8e8b-d2f85a1be2c8,2018-05-20T23:00:00+00:00,Kia Nurse
15440,15440,Breanna,Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,F,22,85.7,50.0,33.3,2,15,5,2,4,0,0,4,Storm,1,0,82,35:48:00,8602,15354,f4fa730a-35a1-4321-8bdb-13d076117fba,2018-05-21T01:00:00+00:00,Breanna Stewart
15445,15445,Natasha,Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,F,14,100.0,66.7,0.0,1,4,1,1,4,0,0,0,Storm,1,0,82,22:43,8602,15354,f4fa730a-35a1-4321-8bdb-13d076117fba,2018-05-21T01:00:00+00:00,Natasha Howard
15448,15448,Jewell,Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,G,10,50.0,0.0,50.0,4,6,3,0,4,0,0,3,Storm,1,0,82,29:59:00,8602,15354,f4fa730a-35a1-4321-8bdb-13d076117fba,2018-05-21T01:00:00+00:00,Jewell Loyd
15451,15451,Alysha,Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,F,10,100.0,25.0,100.0,2,3,2,0,3,0,0,1,Storm,1,0,82,25:03:00,8602,15354,f4fa730a-35a1-4321-8bdb-13d076117fba,2018-05-21T01:00:00+00:00,Alysha Clark
15454,15454,Diana,Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,G,12,100.0,33.3,40.0,1,5,0,0,4,0,0,2,Mercury,0,1,87,30:30:00,8602,15354,f4fa730a-35a1-4321-8bdb-13d076117fba,2018-05-21T01:00:00+00:00,Diana Taurasi
15461,15461,Leilani,Mitchell,7b8d55dd-2f12-46fb-9051-ade709b96dd5,G,0,0.0,0.0,0.0,2,1,0,0,1,0,0,2,Mercury,0,1,87,14:43,8602,15354,f4fa730a-35a1-4321-8bdb-13d076117fba,2018-05-21T01:00:00+00:00,Leilani Mitchell
15467,15467,Myisha,Hines-Allen,8302ef7b-466b-42f0-bdae-d87d8d56154a,F,2,0.0,33.3,0.0,0,2,1,0,0,0,0,0,Mystics,1,1,75,9:39,4509,20356,72610ef2-57f7-4616-8d73-550f2017fc2d,2018-05-22T23:00:00+00:00,Myisha Hines-Allen
15468,15468,Ariel,Atkins,2861dedc-439b-4fbb-bc50-1873b498dc52,G,15,0.0,75.0,50.0,1,4,0,2,4,0,0,3,Mystics,1,1,75,21:40,4509,20356,72610ef2-57f7-4616-8d73-550f2017fc2d,2018-05-22T23:00:00+00:00,Ariel Atkins
15469,15469,Tianna,Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,F,17,100.0,100.0,42.9,0,7,2,1,4,0,0,1,Mystics,1,1,75,26:20:00,4509,20356,72610ef2-57f7-4616-8d73-550f2017fc2d,2018-05-22T23:00:00+00:00,Tianna Hawkins
15475,15475,Dearica,Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,F,0,0.0,0.0,0.0,1,2,1,1,1,0,0,0,Aces,0,0,70,6:50,4509,20356,72610ef2-57f7-4616-8d73-550f2017fc2d,2018-05-22T23:00:00+00:00,Dearica Hamby
15487,15487,Tiffany,Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,G,14,0.0,50.0,50.0,1,5,1,1,1,0,0,1,Fever,1,0,70,28:23:00,4742,18165,a1a63cd8-a1b7-40e1-acdd-8d132e29c99d,2018-05-22T23:00:00+00:00,Tiffany Mitchell
15494,15494,Candice,Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,F,6,0.0,37.5,0.0,0,7,0,0,1,0,0,3,Fever,1,0,70,30:41:00,4742,18165,a1a63cd8-a1b7-40e1-acdd-8d132e29c99d,2018-05-22T23:00:00+00:00,Candice Dupree
15495,15495,Kelsey,Mitchell,5219e39b-9341-4dfb-a43c-793723729162,G,20,100.0,66.7,22.2,4,3,0,0,3,0,0,1,Fever,1,0,70,32:13:00,4742,18165,a1a63cd8-a1b7-40e1-acdd-8d132e29c99d,2018-05-22T23:00:00+00:00,Kelsey Mitchell
15500,15500,Candace,Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sparks,0,1,87,0:00,4742,18165,a1a63cd8-a1b7-40e1-acdd-8d132e29c99d,2018-05-22T23:00:00+00:00,Candace Parker
15501,15501,Nneka,Ogwumike,e49da6d1-dd65-44f9-9a5f-d60010d8c384,C,25,100.0,83.3,100.0,4,10,2,0,3,0,0,1,Sparks,0,1,87,34:33:00,4742,18165,a1a63cd8-a1b7-40e1-acdd-8d132e29c99d,2018-05-22T23:00:00+00:00,Nneka Ogwumike
15505,15505,Chelsea,Gray,ca6b54e3-612d-4523-9582-b88e675f58de,G,12,100.0,44.4,0.0,8,7,0,1,2,0,0,0,Sparks,0,1,87,31:01:00,4742,18165,a1a63cd8-a1b7-40e1-acdd-8d132e29c99d,2018-05-22T23:00:00+00:00,Chelsea Gray
15507,15507,Riquna,Williams,8bc4287f-be0e-4c1e-af74-37f0dd2be275,G,10,100.0,33.3,40.0,1,1,1,0,1,0,0,2,Sparks,0,1,87,14:46,4742,18165,a1a63cd8-a1b7-40e1-acdd-8d132e29c99d,2018-05-22T23:00:00+00:00,Riquna Williams
15512,15512,Allie,Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,G,13,100.0,75.0,40.0,3,1,0,0,1,0,0,2,Sky,1,0,63,24:45:00,6147,10387,6d6b8623-9cda-40b8-8ad4-a2260ba8bd8b,2018-05-23T16:00:00+00:00,Allie Quigley
15515,15515,Kahleah,Copper,6434f048-1c61-4a79-a990-73f51f46245e,F-G,8,100.0,37.5,0.0,1,0,0,0,3,0,0,2,Sky,1,0,63,16:17,6147,10387,6d6b8623-9cda-40b8-8ad4-a2260ba8bd8b,2018-05-23T16:00:00+00:00,Kahleah Copper
15516,15516,Cheyenne,Parker,4a97e708-71e5-4d58-b1e8-883adf027925,F,8,50.0,37.5,0.0,0,4,2,0,1,0,0,1,Sky,1,0,63,16:56,6147,10387,6d6b8623-9cda-40b8-8ad4-a2260ba8bd8b,2018-05-23T16:00:00+00:00,Cheyenne Parker
15521,15521,Elizabeth,Williams,c8672dba-0deb-4cf1-8304-82365865edaa,C,11,75.0,80.0,0.0,6,6,3,0,5,0,0,0,Dream,0,1,81,23:58,6147,10387,6d6b8623-9cda-40b8-8ad4-a2260ba8bd8b,2018-05-23T16:00:00+00:00,Elizabeth Williams
15528,15528,Damiris,Dantas,e040354c-4d44-405c-a7ac-d4d2cf9062e8,F,4,0.0,66.7,0.0,1,5,0,1,1,0,0,0,Dream,0,1,81,15:40,6147,10387,6d6b8623-9cda-40b8-8ad4-a2260ba8bd8b,2018-05-23T16:00:00+00:00,Damiris Dantas
15529,15529,Layshia,Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,G,2,0.0,33.3,0.0,3,2,1,0,1,0,0,1,Dream,0,1,81,15:08,6147,10387,6d6b8623-9cda-40b8-8ad4-a2260ba8bd8b,2018-05-23T16:00:00+00:00,Layshia Clarendon
15530,15530,Brittney,Sykes,06e3bb10-73ab-4d8e-8ad4-6850ea710b30,G,13,100.0,57.1,100.0,1,1,0,0,3,0,0,2,Dream,0,1,81,19:39,6147,10387,6d6b8623-9cda-40b8-8ad4-a2260ba8bd8b,2018-05-23T16:00:00+00:00,Brittney Sykes
15532,15532,Monique,Billings,206872ae-560b-4199-94f4-a44106b0baff,F,8,0.0,100.0,0.0,0,1,1,1,1,0,0,0,Dream,0,1,81,4:24,6147,10387,6d6b8623-9cda-40b8-8ad4-a2260ba8bd8b,2018-05-23T16:00:00+00:00,Monique Billings
15547,15547,Skylar,Diggins-Smith,7c9b7ef1-edd2-4f69-a627-f321d662365d,G,12,0.0,0.0,44.4,7,0,0,0,2,0,0,3,Wings,0,0,68,32:47:00,7834,19356,e71fb208-da84-462e-b910-67bbdfc261c1,2018-05-24T00:00:00+00:00,Skylar Diggins-Smith
15548,15548,Allisha,Gray,293b5925-fd31-4640-8ada-bf6451a2c488,G,6,66.7,40.0,0.0,0,1,1,0,0,0,0,2,Wings,0,0,68,20:29,7834,19356,e71fb208-da84-462e-b910-67bbdfc261c1,2018-05-24T00:00:00+00:00,Allisha Gray
15559,15559,Leilani,Mitchell,7b8d55dd-2f12-46fb-9051-ade709b96dd5,G,2,100.0,0.0,0.0,2,1,0,0,0,0,0,1,Mercury,1,0,71,12:33,8068,18055,7d550dd5-4ca1-4bbb-825b-859d6e051312,2018-05-24T02:00:00+00:00,Leilani Mitchell
15565,15565,Diana,Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,G,23,100.0,57.1,50.0,2,2,0,0,3,0,1,0,Mercury,1,0,71,27:47:00,8068,18055,7d550dd5-4ca1-4bbb-825b-859d6e051312,2018-05-24T02:00:00+00:00,Diana Taurasi
15568,15568,Natasha,Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,C,6,100.0,50.0,0.0,1,5,2,0,3,0,0,2,Storm,0,1,87,23:47,8068,18055,7d550dd5-4ca1-4bbb-825b-859d6e051312,2018-05-24T02:00:00+00:00,Natasha Howard
15570,15570,Alysha,Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,F,16,100.0,40.0,66.7,1,3,1,1,3,0,0,1,Storm,0,1,87,28:26:00,8068,18055,7d550dd5-4ca1-4bbb-825b-859d6e051312,2018-05-24T02:00:00+00:00,Alysha Clark
15573,15573,Breanna,Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,F,9,100.0,44.4,0.0,3,11,0,1,2,0,0,4,Storm,0,1,87,34:18:00,8068,18055,7d550dd5-4ca1-4bbb-825b-859d6e051312,2018-05-24T02:00:00+00:00,Breanna Stewart
15576,15576,Jewell,Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,G,29,100.0,66.7,50.0,2,5,2,1,1,0,0,1,Storm,0,1,87,31:22:00,8068,18055,7d550dd5-4ca1-4bbb-825b-859d6e051312,2018-05-24T02:00:00+00:00,Jewell Loyd
15581,15581,Candice,Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,F,21,100.0,72.7,0.0,3,7,0,1,2,0,0,3,Fever,1,0,84,36:10:00,4415,18165,19253f9f-f777-4f76-960a-62bdd85ca57f,2018-05-24T23:00:00+00:00,Candice Dupree
15585,15585,Tiffany,Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,F,13,60.0,45.5,0.0,7,2,1,2,2,0,0,1,Fever,1,0,84,33:21:00,4415,18165,19253f9f-f777-4f76-960a-62bdd85ca57f,2018-05-24T23:00:00+00:00,Tiffany Mitchell
15590,15590,Kelsey,Mitchell,5219e39b-9341-4dfb-a43c-793723729162,G,25,100.0,80.0,45.5,1,1,0,1,5,0,0,2,Fever,1,0,84,30:42:00,4415,18165,19253f9f-f777-4f76-960a-62bdd85ca57f,2018-05-24T23:00:00+00:00,Kelsey Mitchell
15594,15594,Ariel,Atkins,2861dedc-439b-4fbb-bc50-1873b498dc52,G,3,0.0,0.0,50.0,0,2,1,1,1,0,0,3,Mystics,0,1,93,16:53,4415,18165,19253f9f-f777-4f76-960a-62bdd85ca57f,2018-05-24T23:00:00+00:00,Ariel Atkins
15599,15599,Myisha,Hines-Allen,8302ef7b-466b-42f0-bdae-d87d8d56154a,F,6,66.7,100.0,0.0,1,2,0,0,4,0,0,0,Mystics,0,1,93,11:16,4415,18165,19253f9f-f777-4f76-960a-62bdd85ca57f,2018-05-24T23:00:00+00:00,Myisha Hines-Allen
15600,15600,Tianna,Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,F,13,0.0,100.0,60.0,1,5,2,0,2,0,0,1,Mystics,0,1,93,23:33,4415,18165,19253f9f-f777-4f76-960a-62bdd85ca57f,2018-05-24T23:00:00+00:00,Tianna Hawkins
15604,15604,Alyssa,Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,F,15,60.0,60.0,0.0,5,9,1,2,5,0,0,5,Sun,1,1,102,36:14:00,5571,9323,5cb5ae5f-8044-4e05-b61e-d8146d91f4bd,2018-05-24T23:00:00+00:00,Alyssa Thomas
15609,15609,Courtney,Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,G,14,0.0,63.6,0.0,5,4,1,1,4,0,0,2,Sun,1,1,102,23:58,5571,9323,5cb5ae5f-8044-4e05-b61e-d8146d91f4bd,2018-05-24T23:00:00+00:00,Courtney Williams
