,First_Name,Last_Name,player_name,player_id,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Home_Away,win,Min_played,total_sec_played
21557,Shavonte,Zellous,Shavonte Zellous,63f2ed0d-80ea-404a-8ab6-2f4b25d1a827,11,100.0,50.0,25.0,2,4,0,1,1,0,0,1,0,0,24:34:00,1474.0
21558,Courtney,Paris,Courtney Paris,b996b562-f689-4540-818d-16ca3e549f68,0,0.0,0.0,0.0,0,0,0,2,1,0,0,0,0,0,6:35,395.0
21559,Jewell,Loyd,Jewell Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,2,0.0,50.0,0.0,0,0,0,1,0,0,0,0,0,0,3:35,215.0
21560,Mercedes,Russell,Mercedes Russell,1db3458a-8ac3-4939-95bb-5c74f478e18c,2,0.0,50.0,0.0,0,10,3,2,3,0,0,0,0,0,24:31:00,1471.0
21561,Alysha,Clark,Alysha Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,6,0.0,0.0,33.3,3,7,2,3,2,0,0,1,0,0,30:28:00,1828.0
21562,Blake,Dietrick,Blake Dietrick,35003d9f-322f-494b-869d-30bbb744ef26,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1:17,77.0
21563,Allie,Quigley,Allie Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,21,100.0,80.0,50.0,5,3,0,2,2,0,0,0,1,0,36:42:00,2202.0
21564,Kahleah,Copper,Kahleah Copper,6434f048-1c61-4a79-a990-73f51f46245e,4,0.0,50.0,0.0,0,3,0,0,1,0,0,1,1,0,13:23,803.0
21565,Courtney,Vandersloot,Courtney Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,8,100.0,28.6,0.0,8,6,1,1,2,0,0,4,1,0,32:07:00,1927.0
21567,Gabby,Williams,Gabby Williams,55cd7443-47da-4835-a946-d4a2338750ba,8,0.0,66.7,0.0,1,3,0,0,0,0,0,2,1,0,15:53,953.0
21568,Diamond,DeShields,Diamond DeShields,a68b7b43-102e-44a1-96e9-e1615cc0f1b2,8,100.0,27.3,0.0,2,9,2,0,0,0,0,4,1,0,27:32:00,1652.0
21571,Cheyenne,Parker,Cheyenne Parker,4a97e708-71e5-4d58-b1e8-883adf027925,6,100.0,50.0,0.0,1,2,0,0,4,0,0,2,1,0,18:29,1109.0
21572,Stefanie,Dolson,Stefanie Dolson,776e2238-8340-4425-ab90-ba69e1bc7441,13,0.0,71.4,33.3,0,1,0,1,2,0,0,2,1,0,28:02:00,1682.0
21573,Jantel,Lavender,Jantel Lavender,694de0b2-2e26-4778-ae03-43d38d915637,6,100.0,66.7,0.0,1,7,4,0,2,0,0,2,1,0,27:52:00,1672.0
21576,LaToya,Sanders,LaToya Sanders,c9d1882f-4d87-4423-ad00-04f5d4c4a06a,8,100.0,37.5,0.0,0,3,1,1,1,0,0,1,0,1,29:02:00,1742.0
21577,Natasha,Cloud,Natasha Cloud,f2c36797-b5c5-47a4-b073-43637c9794ef,8,0.0,50.0,0.0,5,4,0,0,1,0,0,0,0,1,32:33:00,1953.0
21579,Ariel,Atkins,Ariel Atkins,2861dedc-439b-4fbb-bc50-1873b498dc52,14,0.0,46.7,0.0,3,6,2,5,3,0,0,0,0,1,31:30:00,1890.0
21580,Aerial,Powers,Aerial Powers,849170da-3a64-47f6-a912-818a3feceb4c,2,100.0,0.0,0.0,2,2,1,0,0,0,0,0,0,1,8:30,510.0
21581,Tianna,Hawkins,Tianna Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,15,50.0,80.0,40.0,0,4,1,1,3,0,0,3,0,1,18:14,1094.0
21582,Elena,Delle Donne,Elena Delle Donne,8dc72518-7da4-4803-b9c6-bec3a6cf6fd6,22,100.0,69.2,0.0,2,7,1,1,0,0,0,0,0,1,32:44:00,1964.0
21583,Shatori,Walker-Kimbrough,Shatori Walker-Kimbrough,3762be5d-d392-4e3b-aea3-9c5e356c7486,2,0.0,25.0,0.0,1,1,1,2,2,0,0,1,0,1,14:16,856.0
21585,Kristi,Toliver,Kristi Toliver,12292e57-db16-407e-a936-d6fe4d0f0bb4,10,0.0,62.5,0.0,4,5,0,1,3,0,1,5,0,1,33:11:00,1991.0
21586,Arike,Ogunbowale,Arike Ogunbowale,b84a83b9-07b1-4115-b2ad-8cb69a96ef08,23,0.0,53.8,75.0,3,2,1,1,1,0,0,2,1,1,37:18:00,2238.0
21587,Azurá,Stevens,Azurá Stevens,1ed5a0c9-ad93-4996-acca-94c7e301bb79,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,8:08,488.0
21588,Theresa,Plaisance,Theresa Plaisance,462f199b-4d49-40fd-acfd-88d06a77da50,5,0.0,33.3,100.0,5,6,1,0,3,0,0,1,1,1,19:14,1154.0
21589,Isabelle,Harrison,Isabelle Harrison,184cc47d-af49-47fb-bcec-c0df1de4813f,13,83.3,50.0,0.0,1,6,2,1,1,0,0,0,1,1,31:41:00,1901.0
21590,Brooke,McCarty-Williams,Brooke McCarty-Williams,60a23c99-c32b-417d-af22-8fc03ae00b71,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1:35,95.0
21592,Kaela,Davis,Kaela Davis,072d3e30-e585-4835-b6f4-24da9cc05b7c,9,100.0,33.3,50.0,1,5,1,2,3,0,0,4,1,1,23:41,1421.0
21593,Megan,Gustafson,Megan Gustafson,8c94ae8d-4431-4e6b-98c6-dcd812ba76c8,6,0.0,100.0,0.0,1,1,0,0,1,0,0,0,1,1,6:51,411.0
21594,Kayla,Thornton,Kayla Thornton,7a46f116-94ed-4d89-b585-fa41cf41862c,7,0.0,25.0,33.3,3,4,1,1,1,0,0,3,1,1,34:47:00,2087.0
21595,Allisha,Gray,Allisha Gray,293b5925-fd31-4640-8ada-bf6451a2c488,9,100.0,40.0,0.0,4,7,2,0,3,0,0,0,1,1,28:11:00,1691.0
21596,Imani,McGee-Stafford,Imani McGee-Stafford,9d31d9cc-f287-4d91-a739-f76ccc88a55a,2,0.0,16.7,0.0,0,2,2,0,2,0,0,1,1,1,8:34,514.0
21597,Rachel,Banham,Rachel Banham,30d46238-d1eb-476d-a526-4e2203474106,0,0.0,0.0,0.0,1,2,0,0,1,0,0,2,0,0,16:59,1019.0
21599,Brionna,Jones,Brionna Jones,de11f82d-035c-45c2-873a-eb1fad4abc1b,0,0.0,0.0,0.0,1,0,0,0,2,0,0,1,0,0,3:26,206.0
21600,Kristine,Anigwe,Kristine Anigwe,68abe3f3-2f09-45ac-8b42-d4204d8c5d67,2,0.0,50.0,0.0,0,0,0,0,1,0,0,1,0,0,9:03,543.0
21601,Bria,Holmes,Bria Holmes,57d6cf6c-09ee-4afa-b379-20277cce34d7,2,100.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,19:28,1168.0
21602,Alyssa,Thomas,Alyssa Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,28,50.0,75.0,0.0,2,6,2,1,4,0,0,1,0,0,35:50:00,2150.0
21603,Morgan,Tuck,Morgan Tuck,58baa67f-6372-407c-b061-321934358331,2,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,4:10,250.0
21604,Jasmine,Thomas,Jasmine Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,19,100.0,33.3,50.0,11,2,1,2,1,0,0,1,0,0,36:40:00,2200.0
21606,Jonquel,Jones,Jonquel Jones,8a438358-fbe0-4797-921f-add82eddf789,13,0.0,71.4,20.0,0,6,2,0,4,0,0,4,0,0,27:31:00,1651.0
21607,Shekinna,Stricklen,Shekinna Stricklen,fec2625c-b15d-4dcf-b476-78456c3572b6,2,0.0,33.3,0.0,0,1,0,1,1,0,0,0,0,0,20:32,1232.0
21608,Courtney,Williams,Courtney Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,5,0.0,14.3,50.0,4,7,0,2,1,0,0,1,0,0,26:21:00,1581.0
21609,Alana,Beard,Alana Beard,edea0ce9-bdc7-484a-98b1-ac166c1ce240,2,100.0,0.0,0.0,3,3,0,5,1,0,0,1,1,1,19:14,1154.0
21610,Candace,Parker,Candace Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,18,80.0,50.0,50.0,3,9,1,4,1,0,0,9,1,1,31:52:00,1912.0
21611,Marina,Mabrey,Marina Mabrey,36211055-b368-4e99-97f2-7080386db4d5,4,0.0,100.0,0.0,1,2,0,0,2,0,0,2,1,1,13:35,815.0
21613,Tierra,Ruffin-Pratt,Tierra Ruffin-Pratt,5035df5c-a727-478f-b7c9-41bd806d4d5c,8,100.0,0.0,66.7,1,2,1,0,3,0,0,0,1,1,21:48,1308.0
21614,Riquna,Williams,Riquna Williams,8bc4287f-be0e-4c1e-af74-37f0dd2be275,18,100.0,40.0,50.0,2,5,1,0,1,0,0,2,1,1,35:44:00,2144.0
21615,Chiney,Ogwumike,Chiney Ogwumike,26c1455a-af5d-46b0-b2c6-6c804033ccc7,6,0.0,30.0,0.0,0,10,3,1,4,0,0,0,1,1,25:38:00,1538.0
21616,Chelsea,Gray,Chelsea Gray,ca6b54e3-612d-4523-9582-b88e675f58de,18,100.0,50.0,33.3,6,4,0,1,0,0,0,0,1,1,29:39:00,1779.0
21618,Kalani,Brown,Kalani Brown,6109be30-a0ce-4c7a-8eef-20fc8ceac1f2,12,100.0,40.0,0.0,1,4,2,0,1,0,1,0,1,1,22:30,1350.0
21620,A'ja,Wilson,A'ja Wilson,6340b055-3c1b-427e-88d6-6f9cdd1fc925,13,60.0,41.7,0.0,1,4,0,2,1,0,0,3,0,0,23:16,1396.0
21621,Kayla,McBride,Kayla McBride,b404562d-a1fd-446f-bcd0-6b545dfde9c6,10,100.0,0.0,75.0,2,5,0,4,1,0,0,3,0,0,31:20:00,1880.0
21622,Dearica,Hamby,Dearica Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,13,0.0,62.5,50.0,0,10,4,0,0,0,0,3,0,0,21:32,1292.0
21623,Sugar,Rodgers,Sugar Rodgers,07e0c644-8280-4e74-8546-0c9343f824e8,0,0.0,0.0,0.0,0,3,0,0,1,0,0,2,0,0,10:18,618.0
21624,Tamera,Young,Tamera Young,1b5f5051-84f1-409c-8e0f-fe6ed00ff126,2,100.0,0.0,0.0,1,2,2,1,1,0,0,1,0,0,12:17,737.0
21625,JiSu,Park,JiSu Park,9a25546d-5f1e-4952-95b7-3e66a76deb92,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0:59,59.0
21626,Sydney,Colson,Sydney Colson,3bca6f7c-3910-4f27-9372-db6ccbc64157,7,0.0,100.0,100.0,1,0,0,2,0,0,0,1,0,0,8:12,492.0
21627,Liz,Cambage,Liz Cambage,ceee01db-30cb-404f-860c-7acddd358a19,18,0.0,75.0,0.0,3,5,0,0,4,1,0,0,0,0,26:02:00,1562.0
21628,Jackie,Young,Jackie Young,4fa92d21-9f96-4bab-a9f8-f530a69287ee,7,75.0,33.3,0.0,9,5,2,1,3,0,0,2,0,0,31:47:00,1907.0
21629,Carolyn,Swords,Carolyn Swords,91369e98-52c7-4c2d-8489-fcc626aee7d1,4,0.0,66.7,0.0,0,4,0,0,0,0,0,0,0,0,8:09,489.0
21630,Kelsey,Plum,Kelsey Plum,4daa0bba-2317-4504-a94c-969ccdf7d5d6,0,0.0,0.0,0.0,2,4,2,1,0,0,0,4,0,0,26:04:00,1564.0
21631,Tiffany,Bias,Tiffany Bias,691d8f5e-6122-4a26-af86-50410731ff09,0,0.0,0.0,0.0,3,1,0,1,0,0,0,1,1,1,17:15,1035.0
21632,Kia,Nurse,Kia Nurse,c0d2573a-fc13-405d-bb9e-cc37552806ed,17,100.0,50.0,25.0,4,6,3,2,1,0,0,2,1,1,37:56:00,2276.0
21634,Han,Xu,Han Xu,edd9c4c3-c8d4-4513-aeca-c70df44bd6ee,1,50.0,0.0,0.0,0,0,0,0,2,0,0,0,1,1,7:51,471.0
21635,Brittany,Boyd,Brittany Boyd,27200429-fc99-425b-9e2d-3f181f802181,7,33.3,33.3,0.0,7,7,0,1,3,0,0,0,1,1,28:42:00,1722.0
21636,Nayo,Raincock-Ekunwe,Nayo Raincock-Ekunwe,e798591d-31e3-475d-918b-04b531366b08,2,0.0,50.0,0.0,1,2,2,0,1,0,0,0,1,1,5:56,356.0
21638,Reshanda,Gray,Reshanda Gray,b658b1a7-4d9b-4189-b5a9-91ff2f1dad12,13,25.0,54.5,0.0,1,11,4,0,5,0,0,2,1,1,31:21:00,1881.0
21640,Tina,Charles,Tina Charles,7797aa88-28c4-4a34-bb63-1af7f8d80ec0,15,80.0,25.0,33.3,2,9,2,1,0,0,0,1,1,1,34:52:00,2092.0
21641,Asia,Durr,Asia Durr,c8e5bb18-c700-4890-9b48-a080e9de995c,14,0.0,66.7,50.0,0,2,0,0,1,0,0,2,1,1,36:07:00,2167.0
21642,Allisha,Gray,Allisha Gray,293b5925-fd31-4640-8ada-bf6451a2c488,9,100.0,33.3,20.0,2,5,2,0,4,0,0,0,0,0,33:35:00,2015.0
21643,Brooke,McCarty-Williams,Brooke McCarty-Williams,60a23c99-c32b-417d-af22-8fc03ae00b71,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,3:18,198.0
21644,Megan,Gustafson,Megan Gustafson,8c94ae8d-4431-4e6b-98c6-dcd812ba76c8,6,100.0,66.7,0.0,0,4,2,0,0,0,0,0,0,0,7:11,431.0
21645,Azurá,Stevens,Azurá Stevens,1ed5a0c9-ad93-4996-acca-94c7e301bb79,3,0.0,0.0,100.0,0,2,0,0,2,0,0,0,0,0,14:27,867.0
21646,Isabelle,Harrison,Isabelle Harrison,184cc47d-af49-47fb-bcec-c0df1de4813f,3,50.0,20.0,0.0,1,5,3,0,2,0,0,1,0,0,25:09:00,1509.0
21647,Imani,McGee-Stafford,Imani McGee-Stafford,9d31d9cc-f287-4d91-a739-f76ccc88a55a,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,0,0,0:59,59.0
21649,Kayla,Thornton,Kayla Thornton,7a46f116-94ed-4d89-b585-fa41cf41862c,20,100.0,41.7,40.0,4,9,3,2,1,0,0,2,0,0,35:45:00,2145.0
21650,Arike,Ogunbowale,Arike Ogunbowale,b84a83b9-07b1-4115-b2ad-8cb69a96ef08,10,100.0,0.0,15.4,5,2,0,2,1,0,0,1,0,0,31:15:00,1875.0
21651,Theresa,Plaisance,Theresa Plaisance,462f199b-4d49-40fd-acfd-88d06a77da50,12,0.0,100.0,100.0,2,10,0,0,4,0,0,0,0,0,31:50:00,1910.0
21652,Kaela,Davis,Kaela Davis,072d3e30-e585-4835-b6f4-24da9cc05b7c,5,50.0,50.0,0.0,2,4,1,1,2,0,0,4,0,0,16:31,991.0
21653,Leilani,Mitchell,Leilani Mitchell,7b8d55dd-2f12-46fb-9051-ade709b96dd5,18,66.7,66.7,100.0,11,5,0,0,2,0,0,2,1,1,29:45:00,1785.0
21654,Brianna,Turner,Brianna Turner,433a5b0e-6b9c-448c-a8f7-33c5849bb6f1,2,0.0,33.3,0.0,0,5,3,0,0,0,0,0,1,1,3:23,203.0
21655,Brittney,Griner,Brittney Griner,03e541cb-d11c-4975-b656-f6e7febcda7d,23,25.0,57.9,0.0,1,4,1,0,1,0,0,3,1,1,29:58:00,1798.0
21656,Briann,January,Briann January,9a3004e2-f946-4df6-b306-4213cc0879a0,7,100.0,100.0,33.3,2,1,0,0,2,0,0,1,1,1,30:17:00,1817.0
21657,Essence,Carson,Essence Carson,3e053532-93c1-4ac4-90b2-31b2a64cabbe,0,0.0,0.0,0.0,3,3,1,1,0,0,0,1,1,1,24:14:00,1454.0
21658,Camille,Little,Camille Little,9951fcfb-8d31-44e5-ba85-c41ed724763d,3,100.0,100.0,0.0,1,3,0,0,1,0,0,1,1,1,14:38,878.0
21659,Sophie,Cunningham,Sophie Cunningham,6f20a6c1-04f6-4be2-b7a2-511ebe314525,19,85.7,66.7,100.0,2,3,0,0,3,0,0,2,1,1,21:32,1292.0
21661,DeWanna,Bonner,DeWanna Bonner,b262f7f1-1c78-406c-86aa-7ad15122931f,15,100.0,37.5,50.0,2,5,2,2,1,0,0,1,1,1,27:32:00,1652.0
21662,Sancho,Lyttle,Sancho Lyttle,fb843667-2e36-428f-a555-bcea00dbb793,4,0.0,100.0,0.0,1,4,0,1,2,0,0,1,1,1,13:46,826.0
21663,Alanna,Smith,Alanna Smith,96ebdfad-3ffa-4a02-9990-75977d7c94a1,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,4:55,295.0
21665,Betnijah,Laney,Betnijah Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,12,0.0,60.0,0.0,1,5,2,1,2,0,0,2,0,0,25:57:00,1557.0
21666,Shenise,Johnson,Shenise Johnson,4548dbb5-f950-4ec2-8cc2-0ba120fa8678,2,0.0,50.0,0.0,0,1,0,0,2,0,0,1,0,0,8:46,526.0
21667,Kelsey,Mitchell,Kelsey Mitchell,5219e39b-9341-4dfb-a43c-793723729162,13,100.0,50.0,14.3,2,0,0,1,2,0,0,1,0,0,30:18:00,1818.0
21668,Erica,McCall,Erica McCall,912c567d-c96d-4018-9e3d-59714df3c900,2,100.0,0.0,0.0,0,2,1,0,0,0,0,0,0,0,6:07,367.0
21669,Teaira,McCowan,Teaira McCowan,db3ec44f-708c-4853-af9a-fc7c04407366,6,0.0,42.9,0.0,0,10,4,0,3,0,0,1,0,0,21:18,1278.0
21670,Paris,Kea,Paris Kea,ad7b31bf-2369-474c-9a64-cfd5b81fce23,3,0.0,0.0,50.0,0,1,0,0,0,0,0,0,0,0,6:23,383.0
21671,Natalie,Achonwa,Natalie Achonwa,b173abc9-12ff-4248-8983-06a87eaff340,3,100.0,50.0,0.0,1,0,0,0,3,0,0,1,0,0,15:34,934.0
21672,Erica,Wheeler,Erica Wheeler,28361fd5-c935-4025-a709-2c488f53ed8c,6,0.0,60.0,0.0,3,1,0,1,3,0,0,2,0,0,19:51,1191.0
21673,Tiffany,Mitchell,Tiffany Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,4,0.0,40.0,0.0,2,1,0,1,1,0,0,1,0,0,14:42,882.0
21674,Stephanie,Mavunga,Stephanie Mavunga,f53ca4ad-4469-46a4-b4f3-8aeb6f922962,2,100.0,0.0,0.0,0,4,2,0,0,0,0,1,0,0,6:38,398.0
21675,Candice,Dupree,Candice Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,15,75.0,85.7,0.0,0,6,1,0,0,0,0,1,0,0,30:23:00,1823.0
21676,Kennedy,Burke,Kennedy Burke,06e88c3f-715d-41b2-9aee-6a013a37565f,1,25.0,0.0,0.0,0,1,0,0,3,0,0,0,0,0,14:03,843.0
21677,Jordin,Canada,Jordin Canada,43e2f045-e419-4b6e-bf2c-45e45f4720cc,17,75.0,50.0,0.0,3,6,3,3,2,0,0,1,1,1,31:54:00,1914.0
21678,Shavonte,Zellous,Shavonte Zellous,63f2ed0d-80ea-404a-8ab6-2f4b25d1a827,4,66.7,0.0,0.0,1,1,0,0,1,0,0,1,1,1,11:35,695.0
21680,Courtney,Paris,Courtney Paris,b996b562-f689-4540-818d-16ca3e549f68,0,0.0,0.0,0.0,1,3,1,0,0,0,0,0,1,1,6:41,401.0
21681,Natasha,Howard,Natasha Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,14,88.9,23.1,0.0,1,9,4,1,4,0,0,2,1,1,33:19:00,1999.0
21682,Mercedes,Russell,Mercedes Russell,1db3458a-8ac3-4939-95bb-5c74f478e18c,12,100.0,50.0,0.0,0,5,3,3,4,0,0,1,1,1,30:42:00,1842.0
21683,Alysha,Clark,Alysha Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,10,0.0,40.0,100.0,3,8,2,0,2,0,0,1,1,1,33:48:00,2028.0
21684,Kaleena,Mosqueda-Lewis,Kaleena Mosqueda-Lewis,7d98a8fc-8d83-4ad0-b945-be8aefc857af,11,100.0,33.3,50.0,0,0,0,0,3,0,0,1,1,1,13:46,826.0
21686,Crystal,Langhorne,Crystal Langhorne,8305dae8-d67f-48ce-8ba1-e892bd7c4339,2,0.0,25.0,0.0,0,0,0,0,0,0,0,1,1,1,9:18,558.0
21687,Sami,Whitcomb,Sami Whitcomb,82661dca-4121-4f2c-9918-7960ae068b83,9,0.0,50.0,12.5,1,2,2,2,0,0,0,0,1,1,28:57:00,1737.0
21690,Stefanie,Dolson,Stefanie Dolson,776e2238-8340-4425-ab90-ba69e1bc7441,7,0.0,40.0,50.0,2,5,1,0,5,0,0,3,0,0,24:15:00,1455.0
21691,Diamond,DeShields,Diamond DeShields,a68b7b43-102e-44a1-96e9-e1615cc0f1b2,19,62.5,58.3,0.0,3,6,2,1,4,0,0,4,0,0,32:42:00,1962.0
21692,Cheyenne,Parker,Cheyenne Parker,4a97e708-71e5-4d58-b1e8-883adf027925,6,0.0,100.0,0.0,2,5,1,1,2,0,0,2,0,0,23:38,1418.0
21695,Gabby,Williams,Gabby Williams,55cd7443-47da-4835-a946-d4a2338750ba,9,75.0,75.0,0.0,1,1,0,2,3,0,0,1,0,0,12:45,765.0
21696,Jantel,Lavender,Jantel Lavender,694de0b2-2e26-4778-ae03-43d38d915637,13,0.0,62.5,100.0,0,10,2,0,1,0,0,2,0,0,32:07:00,1927.0
21698,Allie,Quigley,Allie Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,11,0.0,25.0,75.0,3,2,1,1,0,0,0,0,0,0,26:41:00,1601.0
21699,Courtney,Vandersloot,Courtney Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,2,0.0,25.0,0.0,6,6,1,1,1,0,0,3,0,0,27:15:00,1635.0
21700,Kahleah,Copper,Kahleah Copper,6434f048-1c61-4a79-a990-73f51f46245e,9,50.0,44.4,0.0,1,2,1,0,3,0,1,0,0,0,20:37,1237.0
21701,Natasha,Cloud,Natasha Cloud,f2c36797-b5c5-47a4-b073-43637c9794ef,9,0.0,0.0,60.0,6,4,1,0,2,0,0,3,1,1,28:06:00,1686.0
21702,Tianna,Hawkins,Tianna Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,12,100.0,66.7,100.0,2,1,0,0,1,0,0,1,1,1,11:36,696.0
21704,Aerial,Powers,Aerial Powers,849170da-3a64-47f6-a912-818a3feceb4c,13,100.0,75.0,50.0,0,2,0,4,1,0,0,2,1,1,20:16,1216.0
21705,Ariel,Atkins,Ariel Atkins,2861dedc-439b-4fbb-bc50-1873b498dc52,15,100.0,50.0,40.0,4,3,1,2,2,0,0,0,1,1,28:47:00,1727.0
21706,Myisha,Hines-Allen,Myisha Hines-Allen,8302ef7b-466b-42f0-bdae-d87d8d56154a,3,0.0,0.0,100.0,1,2,0,1,0,0,0,0,1,1,10:00,600.0
21707,Kristi,Toliver,Kristi Toliver,12292e57-db16-407e-a936-d6fe4d0f0bb4,14,100.0,80.0,50.0,5,2,0,1,1,0,0,3,1,1,24:06:00,1446.0
21708,LaToya,Sanders,LaToya Sanders,c9d1882f-4d87-4423-ad00-04f5d4c4a06a,4,100.0,0.0,0.0,1,9,1,1,3,0,0,0,1,1,25:31:00,1531.0
21709,Shey,Peddy,Shey Peddy,782a5034-334b-48e8-a7a8-931296f40c06,2,100.0,0.0,0.0,1,1,0,1,1,0,0,0,1,1,7:32,452.0
21710,Elena,Delle Donne,Elena Delle Donne,8dc72518-7da4-4803-b9c6-bec3a6cf6fd6,19,100.0,85.7,22.2,2,10,1,1,0,0,0,0,1,1,26:34:00,1594.0
21711,Shatori,Walker-Kimbrough,Shatori Walker-Kimbrough,3762be5d-d392-4e3b-aea3-9c5e356c7486,11,100.0,100.0,50.0,1,6,1,1,2,0,0,3,1,1,17:32,1052.0
21712,Rachel,Banham,Rachel Banham,30d46238-d1eb-476d-a526-4e2203474106,8,0.0,33.3,50.0,1,3,0,1,2,0,1,4,0,0,18:11,1091.0
21714,Bridget,Carleton,Bridget Carleton,f41354b6-c59e-4f29-abf3-f3cff87ed231,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,10:00,600.0
21715,Jonquel,Jones,Jonquel Jones,8a438358-fbe0-4797-921f-add82eddf789,15,33.3,57.1,40.0,1,7,1,1,3,0,0,0,0,0,28:43:00,1723.0
21716,Kristine,Anigwe,Kristine Anigwe,68abe3f3-2f09-45ac-8b42-d4204d8c5d67,2,0.0,14.3,0.0,1,6,3,1,3,0,0,3,0,0,10:23,623.0
21717,Brionna,Jones,Brionna Jones,de11f82d-035c-45c2-873a-eb1fad4abc1b,8,100.0,50.0,0.0,1,6,5,0,0,0,0,0,0,0,10:00,600.0
21718,Courtney,Williams,Courtney Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,5,50.0,20.0,0.0,2,4,3,2,0,0,0,0,0,0,25:23:00,1523.0
21719,Bria,Holmes,Bria Holmes,57d6cf6c-09ee-4afa-b379-20277cce34d7,4,0.0,33.3,0.0,0,3,1,0,1,0,0,1,0,0,16:02,962.0
21720,Shekinna,Stricklen,Shekinna Stricklen,fec2625c-b15d-4dcf-b476-78456c3572b6,7,100.0,50.0,14.3,0,2,0,3,3,0,0,1,0,0,23:58,1438.0
21721,Alyssa,Thomas,Alyssa Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,4,0.0,33.3,0.0,0,1,0,1,3,0,0,1,0,0,30:54:00,1854.0
21723,Jasmine,Thomas,Jasmine Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,6,100.0,28.6,0.0,5,1,0,1,3,0,0,4,0,0,26:26:00,1586.0
21724,Kelsey,Plum,Kelsey Plum,4daa0bba-2317-4504-a94c-969ccdf7d5d6,3,0.0,0.0,25.0,5,2,1,0,4,0,0,2,1,1,30:34:00,1834.0
21725,Jackie,Young,Jackie Young,4fa92d21-9f96-4bab-a9f8-f530a69287ee,8,100.0,28.6,0.0,10,2,0,1,1,0,0,0,1,1,35:08:00,2108.0
21726,Tamera,Young,Tamera Young,1b5f5051-84f1-409c-8e0f-fe6ed00ff126,4,100.0,33.3,0.0,0,6,4,0,0,0,0,1,1,1,9:51,591.0
21727,Sydney,Colson,Sydney Colson,3bca6f7c-3910-4f27-9372-db6ccbc64157,0,0.0,0.0,0.0,2,1,0,1,1,0,0,1,1,1,6:07,367.0
21729,A'ja,Wilson,A'ja Wilson,6340b055-3c1b-427e-88d6-6f9cdd1fc925,39,78.6,70.0,0.0,5,11,2,0,1,0,0,2,1,1,40:52:00,2452.0
21730,Carolyn,Swords,Carolyn Swords,91369e98-52c7-4c2d-8489-fcc626aee7d1,6,0.0,100.0,0.0,0,2,1,0,0,0,0,0,1,1,6:15,375.0
21731,Sugar,Rodgers,Sugar Rodgers,07e0c644-8280-4e74-8546-0c9343f824e8,0,0.0,0.0,0.0,1,3,1,0,0,0,0,0,1,1,11:50,710.0
21732,Liz,Cambage,Liz Cambage,ceee01db-30cb-404f-860c-7acddd358a19,16,66.7,42.9,0.0,0,7,1,1,3,0,0,1,1,1,23:54,1434.0
21733,Dearica,Hamby,Dearica Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,12,100.0,83.3,0.0,2,10,2,0,1,0,0,2,1,1,23:25,1405.0
21734,Kayla,McBride,Kayla McBride,b404562d-a1fd-446f-bcd0-6b545dfde9c6,14,75.0,50.0,25.0,6,6,0,0,1,0,0,1,1,1,37:04:00,2224.0
21735,Natalie,Achonwa,Natalie Achonwa,b173abc9-12ff-4248-8983-06a87eaff340,6,0.0,50.0,0.0,3,9,2,0,4,0,0,0,0,0,16:39,999.0
